filename,label,original_filename,source_path
shooting goal (soccer)_o4o7PO5FBhs.mp4,shooting goal (soccer),o4o7PO5FBhs.mp4,E:\kinetics400_5per\train\shooting goal (soccer)\o4o7PO5FBhs.mp4
bouncing on trampoline_k5mfjDmNiJM.mp4,bouncing on trampoline,k5mfjDmNiJM.mp4,E:\kinetics400_5per\train\bouncing on trampoline\k5mfjDmNiJM.mp4
spray painting_3qa1Nxnhrv8.mp4,spray painting,3qa1Nxnhrv8.mp4,E:\kinetics400_5per\train\spray painting\3qa1Nxnhrv8.mp4
testifying_YAE5KI44sV8.mp4,testifying,YAE5KI44sV8.mp4,E:\kinetics400_5per\train\testifying\YAE5KI44sV8.mp4
frying vegetables_lD6ohsjFqrA.mp4,frying vegetables,lD6ohsjFqrA.mp4,E:\kinetics400_5per\train\frying vegetables\lD6ohsjFqrA.mp4
climbing a rope_HkSUcLPcufI.mp4,climbing a rope,HkSUcLPcufI.mp4,E:\kinetics400_5per\train\climbing a rope\HkSUcLPcufI.mp4
playing organ_nX6dn_RlBXw.mp4,playing organ,nX6dn_RlBXw.mp4,E:\kinetics400_5per\train\playing organ\nX6dn_RlBXw.mp4
dancing gangnam style_w-X4Z4YNkVI.mp4,dancing gangnam style,w-X4Z4YNkVI.mp4,E:\kinetics400_5per\train\dancing gangnam style\w-X4Z4YNkVI.mp4
drumming fingers_4OJqgwdLtWU.mp4,drumming fingers,4OJqgwdLtWU.mp4,E:\kinetics400_5per\train\drumming fingers\4OJqgwdLtWU.mp4
snorkeling_UD4UKA9Hg0E.mp4,snorkeling,UD4UKA9Hg0E.mp4,E:\kinetics400_5per\train\snorkeling\UD4UKA9Hg0E.mp4
shot put_3nueqqrGfJg.mp4,shot put,3nueqqrGfJg.mp4,E:\kinetics400_5per\train\shot put\3nueqqrGfJg.mp4
dribbling basketball_CNwVgnR9VgE.mp4,dribbling basketball,CNwVgnR9VgE.mp4,E:\kinetics400_5per\train\dribbling basketball\CNwVgnR9VgE.mp4
bandaging_CTJpbVmSyBA.mp4,bandaging,CTJpbVmSyBA.mp4,E:\kinetics400_5per\train\bandaging\CTJpbVmSyBA.mp4
hoverboarding_t-NZRwXxE_U.mp4,hoverboarding,t-NZRwXxE_U.mp4,E:\kinetics400_5per\train\hoverboarding\t-NZRwXxE_U.mp4
archery_BeSwkzhLwSc.mp4,archery,BeSwkzhLwSc.mp4,E:\kinetics400_5per\train\archery\BeSwkzhLwSc.mp4
tap dancing_DS2OpsT9GdQ.mp4,tap dancing,DS2OpsT9GdQ.mp4,E:\kinetics400_5per\train\tap dancing\DS2OpsT9GdQ.mp4
sharpening pencil_ZE71mgTq3_4.mp4,sharpening pencil,ZE71mgTq3_4.mp4,E:\kinetics400_5per\train\sharpening pencil\ZE71mgTq3_4.mp4
playing bagpipes_akCMsstEQvg.mp4,playing bagpipes,akCMsstEQvg.mp4,E:\kinetics400_5per\train\playing bagpipes\akCMsstEQvg.mp4
waxing chest_-JO6FkpvG-o.mp4,waxing chest,-JO6FkpvG-o.mp4,E:\kinetics400_5per\train\waxing chest\-JO6FkpvG-o.mp4
driving car_Sn-zzPNEYT4.mp4,driving car,Sn-zzPNEYT4.mp4,E:\kinetics400_5per\train\driving car\Sn-zzPNEYT4.mp4
playing paintball_sufXwkUc5m0.mp4,playing paintball,sufXwkUc5m0.mp4,E:\kinetics400_5per\train\playing paintball\sufXwkUc5m0.mp4
playing volleyball_3jVKqIJOp30.mp4,playing volleyball,3jVKqIJOp30.mp4,E:\kinetics400_5per\train\playing volleyball\3jVKqIJOp30.mp4
driving tractor_nQNemGQh0pU.mp4,driving tractor,nQNemGQh0pU.mp4,E:\kinetics400_5per\train\driving tractor\nQNemGQh0pU.mp4
skiing (not slalom or crosscountry)_CZ-tStEyoMU.mp4,skiing (not slalom or crosscountry),CZ-tStEyoMU.mp4,E:\kinetics400_5per\train\skiing (not slalom or crosscountry)\CZ-tStEyoMU.mp4
surfing crowd_YuV4yE4EsoU.mp4,surfing crowd,YuV4yE4EsoU.mp4,E:\kinetics400_5per\train\surfing crowd\YuV4yE4EsoU.mp4
high jump_ljo11CTyh14.mp4,high jump,ljo11CTyh14.mp4,E:\kinetics400_5per\train\high jump\ljo11CTyh14.mp4
canoeing or kayaking_-jOJedjjk74.mp4,canoeing or kayaking,-jOJedjjk74.mp4,E:\kinetics400_5per\train\canoeing or kayaking\-jOJedjjk74.mp4
side kick__w7AtUyXXSE.mp4,side kick,_w7AtUyXXSE.mp4,E:\kinetics400_5per\train\side kick\_w7AtUyXXSE.mp4
skiing slalom_6ngeiyOwYaI.mp4,skiing slalom,6ngeiyOwYaI.mp4,E:\kinetics400_5per\train\skiing slalom\6ngeiyOwYaI.mp4
whistling_KD_YRnuuKyY.mp4,whistling,KD_YRnuuKyY.mp4,E:\kinetics400_5per\train\whistling\KD_YRnuuKyY.mp4
headbanging_BuJ9uHLwQ24.mp4,headbanging,BuJ9uHLwQ24.mp4,E:\kinetics400_5per\train\headbanging\BuJ9uHLwQ24.mp4
stretching leg_Ta4Vj0ICe6A.mp4,stretching leg,Ta4Vj0ICe6A.mp4,E:\kinetics400_5per\train\stretching leg\Ta4Vj0ICe6A.mp4
triple jump_8egFPqBorac.mp4,triple jump,8egFPqBorac.mp4,E:\kinetics400_5per\train\triple jump\8egFPqBorac.mp4
sanding floor_Ez6OtSxjG-s.mp4,sanding floor,Ez6OtSxjG-s.mp4,E:\kinetics400_5per\train\sanding floor\Ez6OtSxjG-s.mp4
baking cookies_4wLwBzMZ0lM.mp4,baking cookies,4wLwBzMZ0lM.mp4,E:\kinetics400_5per\train\baking cookies\4wLwBzMZ0lM.mp4
shaving head_NQ5i2Hd-anM.mp4,shaving head,NQ5i2Hd-anM.mp4,E:\kinetics400_5per\train\shaving head\NQ5i2Hd-anM.mp4
skiing slalom_lqNyxX9C4oM.mp4,skiing slalom,lqNyxX9C4oM.mp4,E:\kinetics400_5per\train\skiing slalom\lqNyxX9C4oM.mp4
front raises_M4wvk5o-cN0.mp4,front raises,M4wvk5o-cN0.mp4,E:\kinetics400_5per\train\front raises\M4wvk5o-cN0.mp4
beatboxing_FDq18iULERY.mp4,beatboxing,FDq18iULERY.mp4,E:\kinetics400_5per\train\beatboxing\FDq18iULERY.mp4
yoga_0njXbLfKSsg.mp4,yoga,0njXbLfKSsg.mp4,E:\kinetics400_5per\train\yoga\0njXbLfKSsg.mp4
gymnastics tumbling_7luAo431oXQ.mp4,gymnastics tumbling,7luAo431oXQ.mp4,E:\kinetics400_5per\train\gymnastics tumbling\7luAo431oXQ.mp4
brushing hair_h9-n5tWhmjM.mp4,brushing hair,h9-n5tWhmjM.mp4,E:\kinetics400_5per\train\brushing hair\h9-n5tWhmjM.mp4
folding paper_BdtbF5fU49E.mp4,folding paper,BdtbF5fU49E.mp4,E:\kinetics400_5per\train\folding paper\BdtbF5fU49E.mp4
welding_owwm_AjyZTQ.mp4,welding,owwm_AjyZTQ.mp4,E:\kinetics400_5per\train\welding\owwm_AjyZTQ.mp4
laughing__tDLXB0CzrQ.mp4,laughing,_tDLXB0CzrQ.mp4,E:\kinetics400_5per\train\laughing\_tDLXB0CzrQ.mp4
using computer_gS9p243Ls6c.mp4,using computer,gS9p243Ls6c.mp4,E:\kinetics400_5per\train\using computer\gS9p243Ls6c.mp4
playing bass guitar_Iw4vOuewRF4.mp4,playing bass guitar,Iw4vOuewRF4.mp4,E:\kinetics400_5per\train\playing bass guitar\Iw4vOuewRF4.mp4
clean and jerk_PT7ZH6Lks6U.mp4,clean and jerk,PT7ZH6Lks6U.mp4,E:\kinetics400_5per\train\clean and jerk\PT7ZH6Lks6U.mp4
triple jump_0D5EtIJEakA.mp4,triple jump,0D5EtIJEakA.mp4,E:\kinetics400_5per\train\triple jump\0D5EtIJEakA.mp4
crossing river_5oMh4uB0e4k.mp4,crossing river,5oMh4uB0e4k.mp4,E:\kinetics400_5per\train\crossing river\5oMh4uB0e4k.mp4
surfing crowd_PdZXEetK8BY.mp4,surfing crowd,PdZXEetK8BY.mp4,E:\kinetics400_5per\train\surfing crowd\PdZXEetK8BY.mp4
ironing_zldfM1efHbY.mp4,ironing,zldfM1efHbY.mp4,E:\kinetics400_5per\train\ironing\zldfM1efHbY.mp4
shaving head_CcGjxudkKI0.mp4,shaving head,CcGjxudkKI0.mp4,E:\kinetics400_5per\train\shaving head\CcGjxudkKI0.mp4
playing harp_6dwuG8vEoaQ.mp4,playing harp,6dwuG8vEoaQ.mp4,E:\kinetics400_5per\train\playing harp\6dwuG8vEoaQ.mp4
sled dog racing_yJRi1OsWyms.mp4,sled dog racing,yJRi1OsWyms.mp4,E:\kinetics400_5per\train\sled dog racing\yJRi1OsWyms.mp4
bench pressing_jAxlicigO5Y.mp4,bench pressing,jAxlicigO5Y.mp4,E:\kinetics400_5per\train\bench pressing\jAxlicigO5Y.mp4
water sliding_eXEt05aiLuY.mp4,water sliding,eXEt05aiLuY.mp4,E:\kinetics400_5per\train\water sliding\eXEt05aiLuY.mp4
stretching arm_i6GIeMNNXB4.mp4,stretching arm,i6GIeMNNXB4.mp4,E:\kinetics400_5per\train\stretching arm\i6GIeMNNXB4.mp4
jumpstyle dancing_5YJJ125_icQ.mp4,jumpstyle dancing,5YJJ125_icQ.mp4,E:\kinetics400_5per\train\jumpstyle dancing\5YJJ125_icQ.mp4
scuba diving_ztmZjv-QXcQ.mp4,scuba diving,ztmZjv-QXcQ.mp4,E:\kinetics400_5per\train\scuba diving\ztmZjv-QXcQ.mp4
sticking tongue out_HPohw9QYF2M.mp4,sticking tongue out,HPohw9QYF2M.mp4,E:\kinetics400_5per\train\sticking tongue out\HPohw9QYF2M.mp4
hammer throw_IjvfwQe3LuQ.mp4,hammer throw,IjvfwQe3LuQ.mp4,E:\kinetics400_5per\train\hammer throw\IjvfwQe3LuQ.mp4
diving cliff_gUH7kl3x0bw.mp4,diving cliff,gUH7kl3x0bw.mp4,E:\kinetics400_5per\train\diving cliff\gUH7kl3x0bw.mp4
folding napkins_mBxMrqxwPyU.mp4,folding napkins,mBxMrqxwPyU.mp4,E:\kinetics400_5per\train\folding napkins\mBxMrqxwPyU.mp4
scuba diving_b62DICn8RLg.mp4,scuba diving,b62DICn8RLg.mp4,E:\kinetics400_5per\train\scuba diving\b62DICn8RLg.mp4
drinking beer_pPR9bbN73_U.mp4,drinking beer,pPR9bbN73_U.mp4,E:\kinetics400_5per\train\drinking beer\pPR9bbN73_U.mp4
beatboxing_U-ObtNm56zg.mp4,beatboxing,U-ObtNm56zg.mp4,E:\kinetics400_5per\train\beatboxing\U-ObtNm56zg.mp4
cheerleading_YOGf6SYlIHw.mp4,cheerleading,YOGf6SYlIHw.mp4,E:\kinetics400_5per\train\cheerleading\YOGf6SYlIHw.mp4
frying vegetables_1HYTGM88W3o.mp4,frying vegetables,1HYTGM88W3o.mp4,E:\kinetics400_5per\train\frying vegetables\1HYTGM88W3o.mp4
kissing_SJsVu8u0fxY.mp4,kissing,SJsVu8u0fxY.mp4,E:\kinetics400_5per\train\kissing\SJsVu8u0fxY.mp4
beatboxing_InCjGNP6xno.mp4,beatboxing,InCjGNP6xno.mp4,E:\kinetics400_5per\train\beatboxing\InCjGNP6xno.mp4
playing volleyball_hF5niRAnEX0.mp4,playing volleyball,hF5niRAnEX0.mp4,E:\kinetics400_5per\train\playing volleyball\hF5niRAnEX0.mp4
headbanging_yknGIs4MtzQ.mp4,headbanging,yknGIs4MtzQ.mp4,E:\kinetics400_5per\train\headbanging\yknGIs4MtzQ.mp4
catching fish_BV0cSwoKXl0.mp4,catching fish,BV0cSwoKXl0.mp4,E:\kinetics400_5per\train\catching fish\BV0cSwoKXl0.mp4
ironing_xXIibqKmX5E.mp4,ironing,xXIibqKmX5E.mp4,E:\kinetics400_5per\train\ironing\xXIibqKmX5E.mp4
kicking field goal_9AUcats_hEI.mp4,kicking field goal,9AUcats_hEI.mp4,E:\kinetics400_5per\train\kicking field goal\9AUcats_hEI.mp4
canoeing or kayaking_j6bW6vBQ4OY.mp4,canoeing or kayaking,j6bW6vBQ4OY.mp4,E:\kinetics400_5per\train\canoeing or kayaking\j6bW6vBQ4OY.mp4
hopscotch_h7YXswvLvPY.mp4,hopscotch,h7YXswvLvPY.mp4,E:\kinetics400_5per\train\hopscotch\h7YXswvLvPY.mp4
counting money_AnqMg8ljZdo.mp4,counting money,AnqMg8ljZdo.mp4,E:\kinetics400_5per\train\counting money\AnqMg8ljZdo.mp4
lunge_eewyjmwgWj8.mp4,lunge,eewyjmwgWj8.mp4,E:\kinetics400_5per\train\lunge\eewyjmwgWj8.mp4
making jewelry_SidUZMa87jg.mp4,making jewelry,SidUZMa87jg.mp4,E:\kinetics400_5per\train\making jewelry\SidUZMa87jg.mp4
playing guitar_kGsK6sbZlsU.mp4,playing guitar,kGsK6sbZlsU.mp4,E:\kinetics400_5per\train\playing guitar\kGsK6sbZlsU.mp4
driving car_xQ3KrAFzmV0.mp4,driving car,xQ3KrAFzmV0.mp4,E:\kinetics400_5per\train\driving car\xQ3KrAFzmV0.mp4
passing American football (not in game)_0uf6bfgEncM.mp4,passing American football (not in game),0uf6bfgEncM.mp4,E:\kinetics400_5per\train\passing American football (not in game)\0uf6bfgEncM.mp4
milking cow_m2dL8FqWdgI.mp4,milking cow,m2dL8FqWdgI.mp4,E:\kinetics400_5per\train\milking cow\m2dL8FqWdgI.mp4
eating spaghetti_UmuewFDkhSU.mp4,eating spaghetti,UmuewFDkhSU.mp4,E:\kinetics400_5per\train\eating spaghetti\UmuewFDkhSU.mp4
riding camel_QOfa9ARVaM0.mp4,riding camel,QOfa9ARVaM0.mp4,E:\kinetics400_5per\train\riding camel\QOfa9ARVaM0.mp4
pushing cart_7S2TDjLNWj8.mp4,pushing cart,7S2TDjLNWj8.mp4,E:\kinetics400_5per\train\pushing cart\7S2TDjLNWj8.mp4
headbanging_UkLNly6x5vU.mp4,headbanging,UkLNly6x5vU.mp4,E:\kinetics400_5per\train\headbanging\UkLNly6x5vU.mp4
ice fishing_VbEbFL2mpzc.mp4,ice fishing,VbEbFL2mpzc.mp4,E:\kinetics400_5per\train\ice fishing\VbEbFL2mpzc.mp4
grinding meat_IHXjCsap8xY.mp4,grinding meat,IHXjCsap8xY.mp4,E:\kinetics400_5per\train\grinding meat\IHXjCsap8xY.mp4
doing nails_doqfZ245dvw.mp4,doing nails,doqfZ245dvw.mp4,E:\kinetics400_5per\train\doing nails\doqfZ245dvw.mp4
milking cow_b3LHPah5dt8.mp4,milking cow,b3LHPah5dt8.mp4,E:\kinetics400_5per\train\milking cow\b3LHPah5dt8.mp4
bungee jumping_L97_0O7mEdA.mp4,bungee jumping,L97_0O7mEdA.mp4,E:\kinetics400_5per\train\bungee jumping\L97_0O7mEdA.mp4
sign language interpreting_qMN8XAlc-F0.mp4,sign language interpreting,qMN8XAlc-F0.mp4,E:\kinetics400_5per\train\sign language interpreting\qMN8XAlc-F0.mp4
braiding hair_IGuO8U5mvV4.mp4,braiding hair,IGuO8U5mvV4.mp4,E:\kinetics400_5per\train\braiding hair\IGuO8U5mvV4.mp4
ripping paper_KuyeYZd2vHk.mp4,ripping paper,KuyeYZd2vHk.mp4,E:\kinetics400_5per\train\ripping paper\KuyeYZd2vHk.mp4
catching or throwing frisbee_85XBMkz9AY8.mp4,catching or throwing frisbee,85XBMkz9AY8.mp4,E:\kinetics400_5per\train\catching or throwing frisbee\85XBMkz9AY8.mp4
balloon blowing_isTUMgIfMjQ.mp4,balloon blowing,isTUMgIfMjQ.mp4,E:\kinetics400_5per\train\balloon blowing\isTUMgIfMjQ.mp4
playing cricket_KmC0_43iIhs.mp4,playing cricket,KmC0_43iIhs.mp4,E:\kinetics400_5per\train\playing cricket\KmC0_43iIhs.mp4
getting a tattoo_t9dbNxKJGUw.mp4,getting a tattoo,t9dbNxKJGUw.mp4,E:\kinetics400_5per\train\getting a tattoo\t9dbNxKJGUw.mp4
sign language interpreting_whn8Wh9dMKc.mp4,sign language interpreting,whn8Wh9dMKc.mp4,E:\kinetics400_5per\train\sign language interpreting\whn8Wh9dMKc.mp4
snatch weight lifting_Q-_JoG-FtNs.mp4,snatch weight lifting,Q-_JoG-FtNs.mp4,E:\kinetics400_5per\train\snatch weight lifting\Q-_JoG-FtNs.mp4
playing cricket_mE_04Wq4yoU.mp4,playing cricket,mE_04Wq4yoU.mp4,E:\kinetics400_5per\train\playing cricket\mE_04Wq4yoU.mp4
carving pumpkin_RwH24anO8bU.mp4,carving pumpkin,RwH24anO8bU.mp4,E:\kinetics400_5per\train\carving pumpkin\RwH24anO8bU.mp4
washing dishes_mwLQcqukSug.mp4,washing dishes,mwLQcqukSug.mp4,E:\kinetics400_5per\train\washing dishes\mwLQcqukSug.mp4
swinging legs_LhWUEm-0Nwc.mp4,swinging legs,LhWUEm-0Nwc.mp4,E:\kinetics400_5per\train\swinging legs\LhWUEm-0Nwc.mp4
capoeira_2FK9owo2y1s.mp4,capoeira,2FK9owo2y1s.mp4,E:\kinetics400_5per\train\capoeira\2FK9owo2y1s.mp4
juggling balls_YAFTHXje63g.mp4,juggling balls,YAFTHXje63g.mp4,E:\kinetics400_5per\train\juggling balls\YAFTHXje63g.mp4
cleaning toilet_ObbXieyOZf8.mp4,cleaning toilet,ObbXieyOZf8.mp4,E:\kinetics400_5per\train\cleaning toilet\ObbXieyOZf8.mp4
massaging feet_oH6xXNjDBMM.mp4,massaging feet,oH6xXNjDBMM.mp4,E:\kinetics400_5per\train\massaging feet\oH6xXNjDBMM.mp4
eating watermelon__X9O3kVLUkk.mp4,eating watermelon,_X9O3kVLUkk.mp4,E:\kinetics400_5per\train\eating watermelon\_X9O3kVLUkk.mp4
riding or walking with horse_O8sDmzAT7xA.mp4,riding or walking with horse,O8sDmzAT7xA.mp4,E:\kinetics400_5per\train\riding or walking with horse\O8sDmzAT7xA.mp4
climbing tree_k7jH58mHFdo.mp4,climbing tree,k7jH58mHFdo.mp4,E:\kinetics400_5per\train\climbing tree\k7jH58mHFdo.mp4
cutting watermelon_v-fF4-8L8oM.mp4,cutting watermelon,v-fF4-8L8oM.mp4,E:\kinetics400_5per\train\cutting watermelon\v-fF4-8L8oM.mp4
kitesurfing_myIVY3HL1sU.mp4,kitesurfing,myIVY3HL1sU.mp4,E:\kinetics400_5per\train\kitesurfing\myIVY3HL1sU.mp4
snatch weight lifting_t8bCU1e7ei4.mp4,snatch weight lifting,t8bCU1e7ei4.mp4,E:\kinetics400_5per\train\snatch weight lifting\t8bCU1e7ei4.mp4
playing tennis_nofkztEpnB8.mp4,playing tennis,nofkztEpnB8.mp4,E:\kinetics400_5per\train\playing tennis\nofkztEpnB8.mp4
blowing glass_DBbmOymKng0.mp4,blowing glass,DBbmOymKng0.mp4,E:\kinetics400_5per\train\blowing glass\DBbmOymKng0.mp4
roller skating_WOfKHY1yty0.mp4,roller skating,WOfKHY1yty0.mp4,E:\kinetics400_5per\train\roller skating\WOfKHY1yty0.mp4
gymnastics tumbling_H8RgaRnRLFM.mp4,gymnastics tumbling,H8RgaRnRLFM.mp4,E:\kinetics400_5per\train\gymnastics tumbling\H8RgaRnRLFM.mp4
presenting weather forecast_K1DxcdUTpH8.mp4,presenting weather forecast,K1DxcdUTpH8.mp4,E:\kinetics400_5per\train\presenting weather forecast\K1DxcdUTpH8.mp4
spinning poi_qcKy1bKSfA4.mp4,spinning poi,qcKy1bKSfA4.mp4,E:\kinetics400_5per\train\spinning poi\qcKy1bKSfA4.mp4
shooting basketball_zenKK8Cd9Zw.mp4,shooting basketball,zenKK8Cd9Zw.mp4,E:\kinetics400_5per\train\shooting basketball\zenKK8Cd9Zw.mp4
dying hair_hJrmtPyWG2k.mp4,dying hair,hJrmtPyWG2k.mp4,E:\kinetics400_5per\train\dying hair\hJrmtPyWG2k.mp4
riding or walking with horse_68vL3IsnDoc.mp4,riding or walking with horse,68vL3IsnDoc.mp4,E:\kinetics400_5per\train\riding or walking with horse\68vL3IsnDoc.mp4
baking cookies_2djtbcbuhkI.mp4,baking cookies,2djtbcbuhkI.mp4,E:\kinetics400_5per\train\baking cookies\2djtbcbuhkI.mp4
drinking shots_WvIpEz5yXvg.mp4,drinking shots,WvIpEz5yXvg.mp4,E:\kinetics400_5per\train\drinking shots\WvIpEz5yXvg.mp4
crossing river_LNAlfyR1FME.mp4,crossing river,LNAlfyR1FME.mp4,E:\kinetics400_5per\train\crossing river\LNAlfyR1FME.mp4
writing_chjgaxwogSU.mp4,writing,chjgaxwogSU.mp4,E:\kinetics400_5per\train\writing\chjgaxwogSU.mp4
trimming or shaving beard_T5Uzhv1zS3g.mp4,trimming or shaving beard,T5Uzhv1zS3g.mp4,E:\kinetics400_5per\train\trimming or shaving beard\T5Uzhv1zS3g.mp4
punching bag_uFXyeYh69Yc.mp4,punching bag,uFXyeYh69Yc.mp4,E:\kinetics400_5per\train\punching bag\uFXyeYh69Yc.mp4
tobogganing_ZgxTEifRLB8.mp4,tobogganing,ZgxTEifRLB8.mp4,E:\kinetics400_5per\train\tobogganing\ZgxTEifRLB8.mp4
barbequing_kbyKHGagm3Q.mp4,barbequing,kbyKHGagm3Q.mp4,E:\kinetics400_5per\train\barbequing\kbyKHGagm3Q.mp4
folding napkins_T-aiv4aGycI.mp4,folding napkins,T-aiv4aGycI.mp4,E:\kinetics400_5per\train\folding napkins\T-aiv4aGycI.mp4
counting money_-ZUXh0uhVwM.mp4,counting money,-ZUXh0uhVwM.mp4,E:\kinetics400_5per\train\counting money\-ZUXh0uhVwM.mp4
hitting baseball_gN24At8ulU4.mp4,hitting baseball,gN24At8ulU4.mp4,E:\kinetics400_5per\train\hitting baseball\gN24At8ulU4.mp4
flying kite__6HidsbrUEE.mp4,flying kite,_6HidsbrUEE.mp4,E:\kinetics400_5per\train\flying kite\_6HidsbrUEE.mp4
hopscotch_53fnB0G3z9s.mp4,hopscotch,53fnB0G3z9s.mp4,E:\kinetics400_5per\train\hopscotch\53fnB0G3z9s.mp4
squat_FIt5nw4H3Rc.mp4,squat,FIt5nw4H3Rc.mp4,E:\kinetics400_5per\train\squat\FIt5nw4H3Rc.mp4
pumping gas_oQSVf4rbbeg.mp4,pumping gas,oQSVf4rbbeg.mp4,E:\kinetics400_5per\train\pumping gas\oQSVf4rbbeg.mp4
cooking chicken_kYmeb-vu2rI.mp4,cooking chicken,kYmeb-vu2rI.mp4,E:\kinetics400_5per\train\cooking chicken\kYmeb-vu2rI.mp4
crawling baby_FzZjuWxwaP4.mp4,crawling baby,FzZjuWxwaP4.mp4,E:\kinetics400_5per\train\crawling baby\FzZjuWxwaP4.mp4
water skiing_Vbp4HrQS9UQ.mp4,water skiing,Vbp4HrQS9UQ.mp4,E:\kinetics400_5per\train\water skiing\Vbp4HrQS9UQ.mp4
building cabinet_tmhNrYfSXEs.mp4,building cabinet,tmhNrYfSXEs.mp4,E:\kinetics400_5per\train\building cabinet\tmhNrYfSXEs.mp4
playing paintball_ytrQs4tSR8c.mp4,playing paintball,ytrQs4tSR8c.mp4,E:\kinetics400_5per\train\playing paintball\ytrQs4tSR8c.mp4
crawling baby_0qoYYwZ2FMo.mp4,crawling baby,0qoYYwZ2FMo.mp4,E:\kinetics400_5per\train\crawling baby\0qoYYwZ2FMo.mp4
somersaulting_YIHR4b60DWo.mp4,somersaulting,YIHR4b60DWo.mp4,E:\kinetics400_5per\train\somersaulting\YIHR4b60DWo.mp4
plastering_JrdAL_wi0wQ.mp4,plastering,JrdAL_wi0wQ.mp4,E:\kinetics400_5per\train\plastering\JrdAL_wi0wQ.mp4
javelin throw_I3gOqvpe_2o.mp4,javelin throw,I3gOqvpe_2o.mp4,E:\kinetics400_5per\train\javelin throw\I3gOqvpe_2o.mp4
bungee jumping_webgeKtLiSM.mp4,bungee jumping,webgeKtLiSM.mp4,E:\kinetics400_5per\train\bungee jumping\webgeKtLiSM.mp4
crossing river_yiPQr8Lt_xg.mp4,crossing river,yiPQr8Lt_xg.mp4,E:\kinetics400_5per\train\crossing river\yiPQr8Lt_xg.mp4
eating watermelon_MuW4_D2f5rg.mp4,eating watermelon,MuW4_D2f5rg.mp4,E:\kinetics400_5per\train\eating watermelon\MuW4_D2f5rg.mp4
waxing back_hsOMMfzwn5M.mp4,waxing back,hsOMMfzwn5M.mp4,E:\kinetics400_5per\train\waxing back\hsOMMfzwn5M.mp4
riding or walking with horse_rkfj4UiZcZQ.mp4,riding or walking with horse,rkfj4UiZcZQ.mp4,E:\kinetics400_5per\train\riding or walking with horse\rkfj4UiZcZQ.mp4
dying hair_fDwUACyzIEQ.mp4,dying hair,fDwUACyzIEQ.mp4,E:\kinetics400_5per\train\dying hair\fDwUACyzIEQ.mp4
bench pressing_CY0GKejQRVI.mp4,bench pressing,CY0GKejQRVI.mp4,E:\kinetics400_5per\train\bench pressing\CY0GKejQRVI.mp4
folding paper_gGfKD9S78Ik.mp4,folding paper,gGfKD9S78Ik.mp4,E:\kinetics400_5per\train\folding paper\gGfKD9S78Ik.mp4
drinking_8L4qees9J1s.mp4,drinking,8L4qees9J1s.mp4,E:\kinetics400_5per\train\drinking\8L4qees9J1s.mp4
doing nails_KCmQgAnAXTg.mp4,doing nails,KCmQgAnAXTg.mp4,E:\kinetics400_5per\train\doing nails\KCmQgAnAXTg.mp4
chopping wood_95qw4L-_VGM.mp4,chopping wood,95qw4L-_VGM.mp4,E:\kinetics400_5per\train\chopping wood\95qw4L-_VGM.mp4
breakdancing_PelcWyOm3UI.mp4,breakdancing,PelcWyOm3UI.mp4,E:\kinetics400_5per\train\breakdancing\PelcWyOm3UI.mp4
juggling fire_Zs1loXTFR3s.mp4,juggling fire,Zs1loXTFR3s.mp4,E:\kinetics400_5per\train\juggling fire\Zs1loXTFR3s.mp4
eating doughnuts_Pm3PZJ50IWU.mp4,eating doughnuts,Pm3PZJ50IWU.mp4,E:\kinetics400_5per\train\eating doughnuts\Pm3PZJ50IWU.mp4
throwing axe_WiVNgwto-u8.mp4,throwing axe,WiVNgwto-u8.mp4,E:\kinetics400_5per\train\throwing axe\WiVNgwto-u8.mp4
opening present_lUEG8GyKRNM.mp4,opening present,lUEG8GyKRNM.mp4,E:\kinetics400_5per\train\opening present\lUEG8GyKRNM.mp4
playing paintball_wjyzpx6Dn1I.mp4,playing paintball,wjyzpx6Dn1I.mp4,E:\kinetics400_5per\train\playing paintball\wjyzpx6Dn1I.mp4
flying kite_J6ZzYLHFnaE.mp4,flying kite,J6ZzYLHFnaE.mp4,E:\kinetics400_5per\train\flying kite\J6ZzYLHFnaE.mp4
country line dancing_HVQnIvfB8lk.mp4,country line dancing,HVQnIvfB8lk.mp4,E:\kinetics400_5per\train\country line dancing\HVQnIvfB8lk.mp4
snowboarding_4ry88rIp7Z4.mp4,snowboarding,4ry88rIp7Z4.mp4,E:\kinetics400_5per\train\snowboarding\4ry88rIp7Z4.mp4
grooming dog_Jz-Xh8OVql0.mp4,grooming dog,Jz-Xh8OVql0.mp4,E:\kinetics400_5per\train\grooming dog\Jz-Xh8OVql0.mp4
holding snake_zblXozrgWPc.mp4,holding snake,zblXozrgWPc.mp4,E:\kinetics400_5per\train\holding snake\zblXozrgWPc.mp4
deadlifting_oxC6QFzV_jQ.mp4,deadlifting,oxC6QFzV_jQ.mp4,E:\kinetics400_5per\train\deadlifting\oxC6QFzV_jQ.mp4
cleaning floor_KZCkNpAJB7w.mp4,cleaning floor,KZCkNpAJB7w.mp4,E:\kinetics400_5per\train\cleaning floor\KZCkNpAJB7w.mp4
playing trombone_VsHTJC16GU8.mp4,playing trombone,VsHTJC16GU8.mp4,E:\kinetics400_5per\train\playing trombone\VsHTJC16GU8.mp4
